"year","category_type","category_value","measure","value"
2020,"language","Турецька","copy_count",0
2020,"language","Турецька","title_count",0
2020,"language","Угорська","copy_count",10
2020,"language","Угорська","title_count",18
2020,"language","Узбецька","copy_count",12
2020,"language","Узбецька","title_count",1
2020,"language","Українська","copy_count",36503.2
2020,"language","Українська","title_count",14798
2020,"language","Французька","copy_count",22.4
2020,"language","Французька","title_count",13
2020,"language","Чеська","copy_count",0
2020,"language","Чеська","title_count",0
2020,"language","Японська","copy_count",0.5
2020,"language","Японська","title_count",1
2020,"purpose","Інформаційні видання","copy_count",23.4
2020,"purpose","Інформаційні видання","title_count",14
2020,"purpose","Бібліографічні видання","copy_count",21.8
2020,"purpose","Бібліографічні видання","title_count",102
2020,"purpose","Видання для дітей та юнацтва","copy_count",4940.7
2020,"purpose","Видання для дітей та юнацтва","title_count",2117
2020,"purpose","Видання для організації дозвілля","copy_count",353.3
2020,"purpose","Видання для організації дозвілля","title_count",117
2020,"purpose","Громадсько-політичні видання","copy_count",235.8
2020,"purpose","Громадсько-політичні видання","title_count",112
2020,"purpose","Довідкові видання","copy_count",301.3
2020,"purpose","Довідкові видання","title_count",284
2020,"purpose","Література релігійного змісту","copy_count",531.2
2020,"purpose","Література релігійного змісту","title_count",297
2020,"purpose","Літературно-художні видання для дорослих","copy_count",3953.2
2020,"purpose","Літературно-художні видання для дорослих","title_count",3696
2020,"purpose","Навчальні та методичні видання","copy_count",28501.7
2020,"purpose","Навчальні та методичні видання","title_count",6053
2020,"purpose","Науково-популярні видання для дорослих","copy_count",1852
2020,"purpose","Науково-популярні видання для дорослих","title_count",1766
2020,"purpose","Наукові видання","copy_count",867.7
2020,"purpose","Наукові видання","title_count",3382
2020,"purpose","Нормативні та виробничо-практичні видання","copy_count",217.1
2020,"purpose","Нормативні та виробничо-практичні видання","title_count",313
2020,"purpose","Офіційні видання","copy_count",144.8
2020,"purpose","Офіційні видання","title_count",708
2020,"purpose","Рекламні видання","copy_count",2
2020,"purpose","Рекламні видання","title_count",2
2020,"territory","Івано-Франківська","copy_count",107.2
2020,"territory","Івано-Франківська","title_count",289
2020,"territory","Автономна Республіка Крим","copy_count",0
2020,"territory","Автономна Республіка Крим","title_count",0
2020,"territory","Волинська","copy_count",63.4
2020,"territory","Волинська","title_count",202
2020,"territory","Вінницька","copy_count",121.5
2020,"territory","Вінницька","title_count",464
2020,"territory","Дніпропетровська","copy_count",223.2
2020,"territory","Дніпропетровська","title_count",580
2020,"territory","Донецька","copy_count",135.2
2020,"territory","Донецька","title_count",107
2020,"territory","Житомирська","copy_count",51.3
2020,"territory","Житомирська","title_count",205
2020,"territory","Закарпатська","copy_count",85.6
2020,"territory","Закарпатська","title_count",213
2020,"territory","Запорізька","copy_count",102.4
2020,"territory","Запорізька","title_count",340
2020,"territory","Київ","copy_count",15262.3
2020,"territory","Київ","title_count",6121
2020,"territory","Київська","copy_count",38
2020,"territory","Київська","title_count",144
2020,"territory","Кіровоградська","copy_count",18.5
2020,"territory","Кіровоградська","title_count",66
2020,"territory","Луганська","copy_count",6.9
2020,"territory","Луганська","title_count",33
2020,"territory","Львівська","copy_count",1468.4
2020,"territory","Львівська","title_count",1499
2020,"territory","Миколаївська","copy_count",37.1
2020,"territory","Миколаївська","title_count",105
2020,"territory","Одеська","copy_count",146.5
2020,"territory","Одеська","title_count",569
2020,"territory","Полтавська","copy_count",59
2020,"territory","Полтавська","title_count",259
2020,"territory","Рівненська","copy_count",113
2020,"territory","Рівненська","title_count",192
2020,"territory","Сумська","copy_count",385.6
2020,"territory","Сумська","title_count",362
2020,"territory","Тернопільська","copy_count",2700.8
2020,"territory","Тернопільська","title_count",924
2020,"territory","Харківська","copy_count",20132.1
2020,"territory","Харківська","title_count",4891
2020,"territory","Херсонська","copy_count",77.9
2020,"territory","Херсонська","title_count",292
2020,"territory","Хмельницька","copy_count",177.2
2020,"territory","Хмельницька","title_count",355
2020,"territory","Черкаська","copy_count",67.1
2020,"territory","Черкаська","title_count",161
2020,"territory","Чернівецька","copy_count",294.6
2020,"territory","Чернівецька","title_count",375
2020,"territory","Чернігівська","copy_count",71.9
2020,"territory","Чернігівська","title_count",219
2020,"theme","Дитяча література","copy_count",4940.7
2020,"theme","Дитяча література","title_count",2117
2020,"theme","Друк у цілому. Книгознавство. Преса. Поліграфія","copy_count",41.8
2020,"theme","Друк у цілому. Книгознавство. Преса. Поліграфія","title_count",186
2020,"theme","Література з освіти і культури","copy_count",27890.7
2020,"theme","Література з освіти і культури","title_count",4474
2020,"theme","Література з фізичної культури і спорту","copy_count",55.3
2020,"theme","Література з фізичної культури і спорту","title_count",105
2020,"theme","Література з філологічних наук","copy_count",385.2
2020,"theme","Література з філологічних наук","title_count",627
2020,"theme","Література універсального змісту","copy_count",11
2020,"theme","Література універсального змісту","title_count",7
2020,"theme","Мистецтво. Мистецтвознавство","copy_count",105.3
2020,"theme","Мистецтво. Мистецтвознавство","title_count",253
2020,"theme","Охорона здоров'я. Медична література","copy_count",400.8
2020,"theme","Охорона здоров'я. Медична література","title_count",605
2020,"theme","Політична і соціально-економічна література","copy_count",2852.9
2020,"theme","Політична і соціально-економічна література","title_count",4202
2020,"theme","Природничо-наукова література","copy_count",303
2020,"theme","Природничо-наукова література","title_count",841
2020,"theme","Сільськогосподарська література","copy_count",80.6
2020,"theme","Сільськогосподарська література","title_count",222
2020,"theme","Технічна література","copy_count",926.2
2020,"theme","Технічна література","title_count",1632
2020,"theme","Художня література. Фольклор","copy_count",3953.2
2020,"theme","Художня література. Фольклор","title_count",3696
2020,"total","all_books","copy_count",41946.7
2020,"total","all_books","title_count",18967
2021,"language","Іврит","copy_count",0.4
2021,"language","Іврит","title_count",1
2021,"language","Іспанська","copy_count",1.9
2021,"language","Іспанська","title_count",7
2021,"language","Італійська","copy_count",1.7
2021,"language","Італійська","title_count",4
2021,"language","Азербайджанська","copy_count",0
2021,"language","Азербайджанська","title_count",0
2021,"language","Англійська","copy_count",1105.9
2021,"language","Англійська","title_count",505
2021,"language","Арабська","copy_count",0.5
2021,"language","Арабська","title_count",2
2021,"language","Болгарська","copy_count",3
2021,"language","Болгарська","title_count",4
2021,"language","Білоруська","copy_count",0
2021,"language","Білоруська","title_count",0
2021,"language","Вʼєтнамська","copy_count",0.9
2021,"language","Вʼєтнамська","title_count",3
2021,"language","Гагаузька","copy_count",0.5
2021,"language","Гагаузька","title_count",3
2021,"language","Грецька","copy_count",0.3
2021,"language","Грецька","title_count",1
2021,"language","Давньогрецька","copy_count",0
2021,"language","Давньогрецька","title_count",0
2021,"language","Естонська","copy_count",0
2021,"language","Естонська","title_count",0
2021,"language","Китайська","copy_count",0
2021,"language","Китайська","title_count",0
2021,"language","Кримськотатарська","copy_count",1.6
2021,"language","Кримськотатарська","title_count",4
2021,"language","Кількома мовами народів світу","copy_count",12428.2
2021,"language","Кількома мовами народів світу","title_count",1599
2021,"language","Латинська","copy_count",0
2021,"language","Латинська","title_count",0
2021,"language","Литовська","copy_count",0
2021,"language","Литовська","title_count",0
2021,"language","Молдавська","copy_count",2.1
2021,"language","Молдавська","title_count",10
2021,"language","Новогрецька","copy_count",0
2021,"language","Новогрецька","title_count",0
2021,"language","Німецька","copy_count",7.7
2021,"language","Німецька","title_count",24
2021,"language","Польська","copy_count",15.9
2021,"language","Польська","title_count",20
2021,"language","Португальська","copy_count",0
2021,"language","Португальська","title_count",0
2021,"language","Ромська","copy_count",0
2021,"language","Ромська","title_count",0
2021,"language","Російська","copy_count",2504.4
2021,"language","Російська","title_count",2576
2021,"language","Румунська","copy_count",160.7
2021,"language","Румунська","title_count",73
2021,"language","Русинська","copy_count",0.7
2021,"language","Русинська","title_count",2
2021,"language","Сербська","copy_count",0
2021,"language","Сербська","title_count",0
2021,"language","Словацька","copy_count",0.8
2021,"language","Словацька","title_count",2
2021,"language","Старослов'янська (церковнослов'янська)","copy_count",0
2021,"language","Старослов'янська (церковнослов'янська)","title_count",0
2021,"language","Турецька","copy_count",0
2021,"language","Турецька","title_count",0
2021,"language","Угорська","copy_count",37.2
2021,"language","Угорська","title_count",28
2021,"language","Узбецька","copy_count",0
2021,"language","Узбецька","title_count",0
2021,"language","Українська","copy_count",39922.8
2021,"language","Українська","title_count",16206
2021,"language","Французька","copy_count",11
2021,"language","Французька","title_count",17
2021,"language","Чеська","copy_count",0.3
2021,"language","Чеська","title_count",1
2021,"language","Японська","copy_count",0
2021,"language","Японська","title_count",0
2021,"purpose","Інформаційні видання","copy_count",12.5
2021,"purpose","Інформаційні видання","title_count",29
2021,"purpose","Бібліографічні видання","copy_count",14.4
2021,"purpose","Бібліографічні видання","title_count",113
2021,"purpose","Видання для дітей та юнацтва","copy_count",5213
2021,"purpose","Видання для дітей та юнацтва","title_count",2813
2021,"purpose","Видання для організації дозвілля","copy_count",197.9
2021,"purpose","Видання для організації дозвілля","title_count",106
2021,"purpose","Громадсько-політичні видання","copy_count",161.1
2021,"purpose","Громадсько-політичні видання","title_count",142
2021,"purpose","Довідкові видання","copy_count",260.4
2021,"purpose","Довідкові видання","title_count",286
2021,"purpose","Література релігійного змісту","copy_count",536.5
2021,"purpose","Література релігійного змісту","title_count",386
2021,"purpose","Літературно-художні видання для дорослих","copy_count",3599.7
2021,"purpose","Літературно-художні видання для дорослих","title_count",4157
2021,"purpose","Навчальні та методичні видання","copy_count",31639.6
2021,"purpose","Навчальні та методичні видання","title_count",6573
2021,"purpose","Науково-популярні видання для дорослих","copy_count",2012.9
2021,"purpose","Науково-популярні видання для дорослих","title_count",1995
2021,"purpose","Наукові видання","copy_count",853.7
2021,"purpose","Наукові видання","title_count",3955
2021,"purpose","Нормативні та виробничо-практичні видання","copy_count",204.3
2021,"purpose","Нормативні та виробничо-практичні видання","title_count",442
2021,"purpose","Офіційні видання","copy_count",46.6
2021,"purpose","Офіційні видання","title_count",97
2021,"purpose","Рекламні видання","copy_count",1
2021,"purpose","Рекламні видання","title_count",1
2021,"territory","Івано-Франківська","copy_count",74.4
2021,"territory","Івано-Франківська","title_count",277
2021,"territory","Автономна Республіка Крим","copy_count",0
2021,"territory","Автономна Республіка Крим","title_count",0
2021,"territory","Волинська","copy_count",116.5
2021,"territory","Волинська","title_count",192
2021,"territory","Вінницька","copy_count",158.7
2021,"territory","Вінницька","title_count",741
2021,"territory","Дніпропетровська","copy_count",144.8
2021,"territory","Дніпропетровська","title_count",614
2021,"territory","Донецька","copy_count",68.7
2021,"territory","Донецька","title_count",121
2021,"territory","Житомирська","copy_count",29.8
2021,"territory","Житомирська","title_count",120
2021,"territory","Закарпатська","copy_count",128.3
2021,"territory","Закарпатська","title_count",229
2021,"territory","Запорізька","copy_count",84.2
2021,"territory","Запорізька","title_count",372
2021,"territory","Київ","copy_count",17164.9
2021,"territory","Київ","title_count",6571
2021,"territory","Київська","copy_count",34.2
2021,"territory","Київська","title_count",140
2021,"territory","Кіровоградська","copy_count",23.5
2021,"territory","Кіровоградська","title_count",82
2021,"territory","Луганська","copy_count",7.7
2021,"territory","Луганська","title_count",46
2021,"territory","Львівська","copy_count",1628.9
2021,"territory","Львівська","title_count",1742
2021,"territory","Миколаївська","copy_count",36.8
2021,"territory","Миколаївська","title_count",159
2021,"territory","Одеська","copy_count",173.7
2021,"territory","Одеська","title_count",704
2021,"territory","Полтавська","copy_count",76.5
2021,"territory","Полтавська","title_count",239
2021,"territory","Рівненська","copy_count",106.5
2021,"territory","Рівненська","title_count",246
2021,"territory","Сумська","copy_count",389.2
2021,"territory","Сумська","title_count",376
2021,"territory","Тернопільська","copy_count",2753.7
2021,"territory","Тернопільська","title_count",1032
2021,"territory","Харківська","copy_count",20838.4
2021,"territory","Харківська","title_count",5463
2021,"territory","Херсонська","copy_count",89
2021,"territory","Херсонська","title_count",363
2021,"territory","Хмельницька","copy_count",155.4
2021,"territory","Хмельницька","title_count",496
2021,"territory","Черкаська","copy_count",72.7
2021,"territory","Черкаська","title_count",162
2021,"territory","Чернівецька","copy_count",63
2021,"territory","Чернівецька","title_count",155
2021,"territory","Чернігівська","copy_count",334.1
2021,"territory","Чернігівська","title_count",453
2021,"theme","Дитяча література","copy_count",5213
2021,"theme","Дитяча література","title_count",2813
2021,"theme","Друк у цілому. Книгознавство. Преса. Поліграфія","copy_count",33.7
2021,"theme","Друк у цілому. Книгознавство. Преса. Поліграфія","title_count",207
2021,"theme","Література з освіти і культури","copy_count",30924.4
2021,"theme","Література з освіти і культури","title_count",4521
2021,"theme","Література з фізичної культури і спорту","copy_count",53.2
2021,"theme","Література з фізичної культури і спорту","title_count",122
2021,"theme","Література з філологічних наук","copy_count",413
2021,"theme","Література з філологічних наук","title_count",714
2021,"theme","Література універсального змісту","copy_count",2.7
2021,"theme","Література універсального змісту","title_count",9
2021,"theme","Мистецтво. Мистецтвознавство","copy_count",146.8
2021,"theme","Мистецтво. Мистецтвознавство","title_count",316
2021,"theme","Охорона здоров'я. Медична література","copy_count",385.9
2021,"theme","Охорона здоров'я. Медична література","title_count",748
2021,"theme","Політична і соціально-економічна література","copy_count",2892.3
2021,"theme","Політична і соціально-економічна література","title_count",4979
2021,"theme","Природничо-наукова література","copy_count",300.7
2021,"theme","Природничо-наукова література","title_count",1041
2021,"theme","Сільськогосподарська література","copy_count",91
2021,"theme","Сільськогосподарська література","title_count",320
2021,"theme","Технічна література","copy_count",697.2
2021,"theme","Технічна література","title_count",1148
2021,"theme","Художня література. Фольклор","copy_count",3599.7
2021,"theme","Художня література. Фольклор","title_count",4157
2021,"total","all_books","copy_count",44753.6
2021,"total","all_books","title_count",21095
2022,"language","Іврит","copy_count",0
2022,"language","Іврит","title_count",0
2022,"language","Іспанська","copy_count",0
2022,"language","Іспанська","title_count",0
2022,"language","Італійська","copy_count",0
2022,"language","Італійська","title_count",0
2022,"language","Азербайджанська","copy_count",0
2022,"language","Азербайджанська","title_count",0
2022,"language","Англійська","copy_count",142.1
2022,"language","Англійська","title_count",213
2022,"language","Арабська","copy_count",0
2022,"language","Арабська","title_count",0
2022,"language","Болгарська","copy_count",1
2022,"language","Болгарська","title_count",1
2022,"language","Білоруська","copy_count",0
2022,"language","Білоруська","title_count",0
2022,"language","Вʼєтнамська","copy_count",0
2022,"language","Вʼєтнамська","title_count",0
2022,"language","Гагаузька","copy_count",0
2022,"language","Гагаузька","title_count",0
2022,"language","Грецька","copy_count",0
2022,"language","Грецька","title_count",0
2022,"language","Давньогрецька","copy_count",0
2022,"language","Давньогрецька","title_count",0
2022,"language","Естонська","copy_count",0
2022,"language","Естонська","title_count",0
2022,"language","Китайська","copy_count",0
2022,"language","Китайська","title_count",0
2022,"language","Кримськотатарська","copy_count",0
2022,"language","Кримськотатарська","title_count",0
2022,"language","Кількома мовами народів світу","copy_count",324.7
2022,"language","Кількома мовами народів світу","title_count",700
2022,"language","Латинська","copy_count",0.1
2022,"language","Латинська","title_count",1
2022,"language","Литовська","copy_count",0.5
2022,"language","Литовська","title_count",1
2022,"language","Молдавська","copy_count",0
2022,"language","Молдавська","title_count",0
2022,"language","Новогрецька","copy_count",0
2022,"language","Новогрецька","title_count",0
2022,"language","Німецька","copy_count",6.4
2022,"language","Німецька","title_count",12
2022,"language","Польська","copy_count",13.3
2022,"language","Польська","title_count",7
2022,"language","Португальська","copy_count",0
2022,"language","Португальська","title_count",0
2022,"language","Ромська","copy_count",0
2022,"language","Ромська","title_count",0
2022,"language","Російська","copy_count",585.6
2022,"language","Російська","title_count",762
2022,"language","Румунська","copy_count",1.6
2022,"language","Румунська","title_count",5
2022,"language","Русинська","copy_count",0
2022,"language","Русинська","title_count",0
2022,"language","Сербська","copy_count",0
2022,"language","Сербська","title_count",0
2022,"language","Словацька","copy_count",1.4
2022,"language","Словацька","title_count",4
2022,"language","Старослов'янська (церковнослов'янська)","copy_count",0
2022,"language","Старослов'янська (церковнослов'янська)","title_count",0
2022,"language","Турецька","copy_count",0.4
2022,"language","Турецька","title_count",1
2022,"language","Угорська","copy_count",2.3
2022,"language","Угорська","title_count",11
2022,"language","Узбецька","copy_count",0
2022,"language","Узбецька","title_count",0
2022,"language","Українська","copy_count",10623.2
2022,"language","Українська","title_count",7968
2022,"language","Французька","copy_count",1.3
2022,"language","Французька","title_count",3
2022,"language","Чеська","copy_count",0
2022,"language","Чеська","title_count",0
2022,"language","Японська","copy_count",0
2022,"language","Японська","title_count",0
2022,"purpose","Інформаційні видання","copy_count",1.3
2022,"purpose","Інформаційні видання","title_count",6
2022,"purpose","Бібліографічні видання","copy_count",6.8
2022,"purpose","Бібліографічні видання","title_count",51
2022,"purpose","Видання для дітей та юнацтва","copy_count",2458.5
2022,"purpose","Видання для дітей та юнацтва","title_count",1105
2022,"purpose","Видання для організації дозвілля","copy_count",85.5
2022,"purpose","Видання для організації дозвілля","title_count",44
2022,"purpose","Громадсько-політичні видання","copy_count",81.6
2022,"purpose","Громадсько-політичні видання","title_count",80
2022,"purpose","Довідкові видання","copy_count",53.9
2022,"purpose","Довідкові видання","title_count",118
2022,"purpose","Література релігійного змісту","copy_count",417.1
2022,"purpose","Література релігійного змісту","title_count",105
2022,"purpose","Літературно-художні видання для дорослих","copy_count",1944.9
2022,"purpose","Літературно-художні видання для дорослих","title_count",2047
2022,"purpose","Навчальні та методичні видання","copy_count",5100.4
2022,"purpose","Навчальні та методичні видання","title_count",2382
2022,"purpose","Науково-популярні видання для дорослих","copy_count",918
2022,"purpose","Науково-популярні видання для дорослих","title_count",881
2022,"purpose","Наукові видання","copy_count",371.3
2022,"purpose","Наукові видання","title_count",1782
2022,"purpose","Нормативні та виробничо-практичні видання","copy_count",76.8
2022,"purpose","Нормативні та виробничо-практичні видання","title_count",149
2022,"purpose","Офіційні видання","copy_count",188
2022,"purpose","Офіційні видання","title_count",940
2022,"purpose","Рекламні видання","copy_count",0.1
2022,"purpose","Рекламні видання","title_count",1
2022,"territory","Івано-Франківська","copy_count",50
2022,"territory","Івано-Франківська","title_count",210
2022,"territory","Автономна Республіка Крим","copy_count",0
2022,"territory","Автономна Республіка Крим","title_count",0
2022,"territory","Волинська","copy_count",26.9
2022,"territory","Волинська","title_count",100
2022,"territory","Вінницька","copy_count",80.9
2022,"territory","Вінницька","title_count",427
2022,"territory","Дніпропетровська","copy_count",58.5
2022,"territory","Дніпропетровська","title_count",307
2022,"territory","Донецька","copy_count",2.7
2022,"territory","Донецька","title_count",11
2022,"territory","Житомирська","copy_count",10.3
2022,"territory","Житомирська","title_count",55
2022,"territory","Закарпатська","copy_count",48
2022,"territory","Закарпатська","title_count",156
2022,"territory","Запорізька","copy_count",20.7
2022,"territory","Запорізька","title_count",86
2022,"territory","Київ","copy_count",4308.4
2022,"territory","Київ","title_count",3679
2022,"territory","Київська","copy_count",13.7
2022,"territory","Київська","title_count",46
2022,"territory","Кіровоградська","copy_count",12.5
2022,"territory","Кіровоградська","title_count",58
2022,"territory","Луганська","copy_count",2.1
2022,"territory","Луганська","title_count",13
2022,"territory","Львівська","copy_count",1391.8
2022,"territory","Львівська","title_count",1171
2022,"territory","Миколаївська","copy_count",8
2022,"territory","Миколаївська","title_count",42
2022,"territory","Одеська","copy_count",65.4
2022,"territory","Одеська","title_count",300
2022,"territory","Полтавська","copy_count",84.4
2022,"territory","Полтавська","title_count",165
2022,"territory","Рівненська","copy_count",44.8
2022,"territory","Рівненська","title_count",153
2022,"territory","Сумська","copy_count",238.6
2022,"territory","Сумська","title_count",200
2022,"territory","Тернопільська","copy_count",1033
2022,"territory","Тернопільська","title_count",551
2022,"territory","Харківська","copy_count",3747.4
2022,"territory","Харківська","title_count",1429
2022,"territory","Херсонська","copy_count",2.4
2022,"territory","Херсонська","title_count",20
2022,"territory","Хмельницька","copy_count",68
2022,"territory","Хмельницька","title_count",238
2022,"territory","Черкаська","copy_count",303.1
2022,"territory","Черкаська","title_count",92
2022,"territory","Чернівецька","copy_count",11
2022,"territory","Чернівецька","title_count",41
2022,"territory","Чернігівська","copy_count",71.6
2022,"territory","Чернігівська","title_count",141
2022,"theme","Дитяча література","copy_count",2458.5
2022,"theme","Дитяча література","title_count",1105
2022,"theme","Друк у цілому. Книгознавство. Преса. Поліграфія","copy_count",18.5
2022,"theme","Друк у цілому. Книгознавство. Преса. Поліграфія","title_count",101
2022,"theme","Література з освіти і культури","copy_count",4816.5
2022,"theme","Література з освіти і культури","title_count",1377
2022,"theme","Література з фізичної культури і спорту","copy_count",14.7
2022,"theme","Література з фізичної культури і спорту","title_count",49
2022,"theme","Література з філологічних наук","copy_count",115.3
2022,"theme","Література з філологічних наук","title_count",313
2022,"theme","Література універсального змісту","copy_count",1
2022,"theme","Література універсального змісту","title_count",1
2022,"theme","Мистецтво. Мистецтвознавство","copy_count",56.1
2022,"theme","Мистецтво. Мистецтвознавство","title_count",142
2022,"theme","Охорона здоров'я. Медична література","copy_count",157.5
2022,"theme","Охорона здоров'я. Медична література","title_count",313
2022,"theme","Політична і соціально-економічна література","copy_count",1575.6
2022,"theme","Політична і соціально-економічна література","title_count",2195
2022,"theme","Природничо-наукова література","copy_count",109.1
2022,"theme","Природничо-наукова література","title_count",522
2022,"theme","Сільськогосподарська література","copy_count",104.9
2022,"theme","Сільськогосподарська література","title_count",184
2022,"theme","Технічна література","copy_count",331.6
2022,"theme","Технічна література","title_count",1342
2022,"theme","Художня література. Фольклор","copy_count",1944.9
2022,"theme","Художня література. Фольклор","title_count",2047
2022,"total","all_books","copy_count",11704.2
2022,"total","all_books","title_count",9691
2023,"language","Іврит","copy_count",0
2023,"language","Іврит","title_count",0
2023,"language","Іспанська","copy_count",2.7
2023,"language","Іспанська","title_count",8
2023,"language","Італійська","copy_count",1
2023,"language","Італійська","title_count",1
2023,"language","Азербайджанська","copy_count",0
2023,"language","Азербайджанська","title_count",0
2023,"language","Англійська","copy_count",917.4
2023,"language","Англійська","title_count",446
2023,"language","Арабська","copy_count",0
2023,"language","Арабська","title_count",0
2023,"language","Болгарська","copy_count",3.1
2023,"language","Болгарська","title_count",2
2023,"language","Білоруська","copy_count",0.1
2023,"language","Білоруська","title_count",1
2023,"language","Вʼєтнамська","copy_count",0
2023,"language","Вʼєтнамська","title_count",0
2023,"language","Гагаузька","copy_count",0.2
2023,"language","Гагаузька","title_count",1
2023,"language","Грецька","copy_count",0
2023,"language","Грецька","title_count",0
2023,"language","Давньогрецька","copy_count",0
2023,"language","Давньогрецька","title_count",0
2023,"language","Естонська","copy_count",0.2
2023,"language","Естонська","title_count",2
2023,"language","Китайська","copy_count",0
2023,"language","Китайська","title_count",0
2023,"language","Кримськотатарська","copy_count",1.1
2023,"language","Кримськотатарська","title_count",3
2023,"language","Кількома мовами народів світу","copy_count",694.1
2023,"language","Кількома мовами народів світу","title_count",1205
2023,"language","Латинська","copy_count",0
2023,"language","Латинська","title_count",1
2023,"language","Литовська","copy_count",0
2023,"language","Литовська","title_count",0
2023,"language","Молдавська","copy_count",1
2023,"language","Молдавська","title_count",2
2023,"language","Новогрецька","copy_count",0.1
2023,"language","Новогрецька","title_count",1
2023,"language","Німецька","copy_count",27.2
2023,"language","Німецька","title_count",24
2023,"language","Польська","copy_count",39.6
2023,"language","Польська","title_count",31
2023,"language","Португальська","copy_count",0
2023,"language","Португальська","title_count",0
2023,"language","Ромська","copy_count",0
2023,"language","Ромська","title_count",0
2023,"language","Російська","copy_count",306.2
2023,"language","Російська","title_count",700
2023,"language","Румунська","copy_count",29.6
2023,"language","Румунська","title_count",32
2023,"language","Русинська","copy_count",0
2023,"language","Русинська","title_count",0
2023,"language","Сербська","copy_count",0
2023,"language","Сербська","title_count",1
2023,"language","Словацька","copy_count",0
2023,"language","Словацька","title_count",3
2023,"language","Старослов'янська (церковнослов'янська)","copy_count",0
2023,"language","Старослов'янська (церковнослов'янська)","title_count",2
2023,"language","Турецька","copy_count",0
2023,"language","Турецька","title_count",0
2023,"language","Угорська","copy_count",23.4
2023,"language","Угорська","title_count",23
2023,"language","Узбецька","copy_count",0
2023,"language","Узбецька","title_count",0
2023,"language","Українська","copy_count",22612.8
2023,"language","Українська","title_count",12688
2023,"language","Французька","copy_count",4
2023,"language","Французька","title_count",7
2023,"language","Чеська","copy_count",0.1
2023,"language","Чеська","title_count",1
2023,"language","Японська","copy_count",0.1
2023,"language","Японська","title_count",1
2023,"purpose","Інформаційні видання","copy_count",2.6
2023,"purpose","Інформаційні видання","title_count",16
2023,"purpose","Бібліографічні видання","copy_count",11
2023,"purpose","Бібліографічні видання","title_count",111
2023,"purpose","Видання для дітей та юнацтва","copy_count",3342.2
2023,"purpose","Видання для дітей та юнацтва","title_count",1736
2023,"purpose","Видання для організації дозвілля","copy_count",59.1
2023,"purpose","Видання для організації дозвілля","title_count",33
2023,"purpose","Громадсько-політичні видання","copy_count",163.9
2023,"purpose","Громадсько-політичні видання","title_count",143
2023,"purpose","Довідкові видання","copy_count",118.3
2023,"purpose","Довідкові видання","title_count",279
2023,"purpose","Література релігійного змісту","copy_count",378
2023,"purpose","Література релігійного змісту","title_count",248
2023,"purpose","Літературно-художні видання для дорослих","copy_count",3535.9
2023,"purpose","Літературно-художні видання для дорослих","title_count",3515
2023,"purpose","Навчальні та методичні видання","copy_count",14800.8
2023,"purpose","Навчальні та методичні видання","title_count",4541
2023,"purpose","Науково-популярні видання для дорослих","copy_count",1586.9
2023,"purpose","Науково-популярні видання для дорослих","title_count",1555
2023,"purpose","Наукові видання","copy_count",567.2
2023,"purpose","Наукові видання","title_count",2711
2023,"purpose","Нормативні та виробничо-практичні видання","copy_count",78.3
2023,"purpose","Нормативні та виробничо-практичні видання","title_count",160
2023,"purpose","Офіційні видання","copy_count",19.3
2023,"purpose","Офіційні видання","title_count",135
2023,"purpose","Рекламні видання","copy_count",0
2023,"purpose","Рекламні видання","title_count",0
2023,"territory","Івано-Франківська","copy_count",36.7
2023,"territory","Івано-Франківська","title_count",217
2023,"territory","Автономна Республіка Крим","copy_count",0
2023,"territory","Автономна Республіка Крим","title_count",0
2023,"territory","Волинська","copy_count",269.6
2023,"territory","Волинська","title_count",253
2023,"territory","Вінницька","copy_count",68.4
2023,"territory","Вінницька","title_count",408
2023,"territory","Дніпропетровська","copy_count",171
2023,"territory","Дніпропетровська","title_count",593
2023,"territory","Донецька","copy_count",0.7
2023,"territory","Донецька","title_count",7
2023,"territory","Житомирська","copy_count",23.4
2023,"territory","Житомирська","title_count",146
2023,"territory","Закарпатська","copy_count",35.8
2023,"territory","Закарпатська","title_count",153
2023,"territory","Запорізька","copy_count",18.3
2023,"territory","Запорізька","title_count",101
2023,"territory","Київ","copy_count",9899.2
2023,"territory","Київ","title_count",5328
2023,"territory","Київська","copy_count",19.3
2023,"territory","Київська","title_count",84
2023,"territory","Кіровоградська","copy_count",5.9
2023,"territory","Кіровоградська","title_count",30
2023,"territory","Луганська","copy_count",0
2023,"territory","Луганська","title_count",0
2023,"territory","Львівська","copy_count",1640.6
2023,"territory","Львівська","title_count",1718
2023,"territory","Миколаївська","copy_count",13.3
2023,"territory","Миколаївська","title_count",74
2023,"territory","Одеська","copy_count",159.9
2023,"territory","Одеська","title_count",711
2023,"territory","Полтавська","copy_count",77
2023,"territory","Полтавська","title_count",185
2023,"territory","Рівненська","copy_count",71.2
2023,"territory","Рівненська","title_count",123
2023,"territory","Сумська","copy_count",180.6
2023,"territory","Сумська","title_count",243
2023,"territory","Тернопільська","copy_count",1041.8
2023,"territory","Тернопільська","title_count",889
2023,"territory","Харківська","copy_count",10177
2023,"territory","Харківська","title_count",2983
2023,"territory","Херсонська","copy_count",18.3
2023,"territory","Херсонська","title_count",64
2023,"territory","Хмельницька","copy_count",181.9
2023,"territory","Хмельницька","title_count",294
2023,"territory","Черкаська","copy_count",247
2023,"territory","Черкаська","title_count",122
2023,"territory","Чернівецька","copy_count",289.5
2023,"territory","Чернівецька","title_count",380
